,index,length_of_stay_in_days
42635,27.909027099609375,1
42636,33.588890075683594,1
42637,28.78472137451172,1
42638,28.78819465637207,1
42639,24.820833206176758,1
42640,29.638195037841797,1
42641,29.60763931274414,1
42642,32.05555725097656,1
42643,29.610416412353516,1
42644,29.611804962158203,1
42645,29.613889694213867,1
42646,29.61458396911621,1
42647,29.617361068725586,1
42648,25.011110305786133,1
42649,29.61805534362793,1
42650,29.618749618530273,1
42651,29.620832443237305,1
42652,29.623611450195312,1
42653,29.625,1
42654,29.62708282470703,1
42655,18.44444465637207,1
42656,29.629167556762695,1
42657,29.6340274810791,1
42658,29.602083206176758,1
42659,35.56666564941406,1
42660,29.59722137451172,1
42661,29.575695037841797,1
42662,29.5625,1
42663,25.05555534362793,1
42664,29.563888549804688,1
42665,29.565277099609375,1
42666,29.56944465637207,1
42667,29.570138931274414,1
42668,29.573610305786133,1
42669,29.57638931274414,1
42670,29.596527099609375,1
42671,29.577083587646484,1
42672,29.581249237060547,1
42673,29.584028244018555,1
42674,29.585416793823242,1
42675,29.587499618530273,1
42676,29.589582443237305,1
42677,29.59027862548828,1
42678,29.637500762939453,1
42679,29.63888931274414,1
42680,28.7902774810791,1
42681,29.640972137451172,1
42682,29.683332443237305,1
42683,29.68402862548828,1
42684,29.684722900390625,1
42685,29.690277099609375,1
42686,29.691667556762695,1
42687,29.69236183166504,1
42688,29.693056106567383,1
42689,29.693750381469727,1
42690,29.695138931274414,1
42691,25.200000762939453,1
42692,29.69791603088379,1
42693,29.698610305786133,1
42694,29.700695037841797,1
42695,29.70138931274414,1
42696,29.702083587646484,1
42697,29.702777862548828,1
42698,29.703472137451172,1
42699,29.68263816833496,1
42700,29.681249618530273,1
42701,29.68055534362793,1
42702,29.65833282470703,1
42703,29.64236068725586,1
42704,29.64583396911621,1
42705,29.646528244018555,1
42706,29.6472225189209,1
42707,25.0,1
42708,29.648611068725586,1
42709,29.65277862548828,1
42710,29.659027099609375,1
42711,29.676389694213867,1
42712,29.664583206176758,1
42713,29.665971755981445,1
42714,29.667360305786133,1
42715,29.66805648803711,1
42716,25.244443893432617,1
42717,29.669445037841797,1
42718,29.67013931274414,1
42719,29.558332443237305,1
42720,29.55763816833496,1
42721,29.554166793823242,1
42722,35.67777633666992,1
42723,25.066667556762695,1
42724,29.427778244018555,1
42725,29.429861068725586,1
42726,29.4375,1
42727,35.72222137451172,1
42728,29.43958282470703,1
42729,29.441667556762695,1
42730,29.443056106567383,1
42731,29.44791603088379,1
42732,29.44930648803711,1
42733,29.452777862548828,1
42734,29.453472137451172,1
42735,29.4597225189209,1
42736,31.233333587646484,1
42737,29.46388816833496,1
42738,29.464582443237305,1
42739,29.46527862548828,1
42740,29.42569351196289,1
42741,29.424999237060547,1
42742,29.422916412353516,1
42743,29.403472900390625,1
42744,29.390972137451172,1
42745,29.395139694213867,1
42746,29.39583396911621,1
42747,29.396528244018555,1
42748,29.39930534362793,1
42749,29.40138816833496,1
42750,29.40277862548828,1
42751,29.40625,1
42752,29.421527862548828,1
42753,29.40833282470703,1
42754,29.409027099609375,1
42755,29.412500381469727,1
42756,29.4152774810791,1
42757,29.415971755981445,1
42758,29.41666603088379,1
42759,29.419445037841797,1
42760,24.27777862548828,1
42761,29.47083282470703,1
42762,32.13333511352539,1
42763,29.53472137451172,1
42764,29.516666412353516,1
42765,29.51736068725586,1
42766,29.522916793823242,1
42767,29.525693893432617,1
42768,29.52777862548828,1
42769,29.528472900390625,1
42770,29.52916717529297,1
42771,29.536806106567383,1
42772,29.509721755981445,1
42773,29.537500381469727,1
42774,29.53819465637207,1
42775,18.46666717529297,1
42776,29.5402774810791,1
42777,29.543750762939453,1
42778,29.546527862548828,1
42779,29.547916412353516,1
42780,29.51041603088379,1
42781,29.508333206176758,1
42782,29.471527099609375,1
42783,29.491666793823242,1
42784,29.47361183166504,1
42785,29.47569465637207,1
42786,29.478471755981445,1
42787,29.47916603088379,1
42788,29.484027862548828,1
42789,29.48611068725586,1
42790,29.487499237060547,1
42791,29.49305534362793,1
42792,29.50694465637207,1
42793,29.493749618530273,1
42794,29.494443893432617,1
42795,29.500694274902344,1
42796,29.501388549804688,1
42797,25.044445037841797,1
42798,29.502777099609375,1
42799,29.504167556762695,1
42800,29.704166412353516,1
42801,29.70486068725586,1
42802,29.705554962158203,1
42803,29.82986068725586,1
42804,29.86111068725586,1
42805,29.861804962158203,1
42806,29.865278244018555,1
42807,18.322221755981445,1
42808,29.87013816833496,1
42809,29.872222900390625,1
42810,25.14444351196289,1
42811,29.87291717529297,1
42812,29.873611450195312,1
42813,29.874305725097656,1
42814,29.87986183166504,1
42815,29.881250381469727,1
42816,29.8840274810791,1
42817,29.884721755981445,1
42818,29.88541603088379,1
42819,29.886110305786133,1
42820,29.889583587646484,1
42821,29.860416412353516,1
42822,29.859027862548828,1
42823,29.858333587646484,1
42824,29.847917556762695,1
42825,29.836111068725586,1
42826,29.837499618530273,1
42827,29.839582443237305,1
42828,25.35555648803711,1
42829,29.84027862548828,1
42830,29.84166717529297,1
42831,29.845138549804688,1
42832,35.43333435058594,1
42833,29.85763931274414,1
42834,29.85069465637207,1
42835,25.344444274902344,1
42836,25.155555725097656,1
42837,29.852083206176758,1
42838,29.8527774810791,1
42839,29.854860305786133,1
42840,35.42222213745117,1
42841,29.890277862548828,1
42842,29.89236068725586,1
42843,29.893749237060547,1
42844,29.945138931274414,1
42845,29.931943893432617,1
42846,29.93402862548828,1
42847,29.93541717529297,1
42848,29.9375,1
42849,29.940277099609375,1
42850,29.94097137451172,1
42851,29.943750381469727,1
42852,29.947221755981445,1
42853,29.92361068725586,1
42854,29.94791603088379,1
42855,29.948610305786133,1
42856,29.950695037841797,1
42857,35.266666412353516,1
42858,29.95138931274414,1
42859,29.95486068725586,1
42860,35.28888702392578,1
42861,29.927778244018555,1
42862,29.921527862548828,1
42863,29.895139694213867,1
42864,29.905555725097656,1
42865,29.896528244018555,1
42866,29.8972225189209,1
42867,35.35555648803711,1
42868,29.89930534362793,1
42869,29.90277862548828,1
42870,18.366666793823242,1
42871,29.90416717529297,1
42872,29.90972137451172,1
42873,29.920833587646484,1
42874,29.910417556762695,1
42875,29.911806106567383,1
42876,29.912500381469727,1
42877,29.91319465637207,1
42878,29.913888931274414,1
42879,29.915971755981445,1
42880,29.918750762939453,1
42881,29.834028244018555,1
42882,29.828472137451172,1
42883,29.706249237060547,1
42884,29.827083587646484,1
42885,29.742361068725586,1
42886,29.74305534362793,1
42887,29.743749618530273,1
42888,29.74652862548828,1
42889,29.75,1
42890,29.750694274902344,1
42891,29.75347137451172,1
42892,29.75486183166504,1
42893,29.757638931274414,1
42894,18.377777099609375,1
42895,35.44444274902344,1
42896,29.76041603088379,1
42897,29.761110305786133,1
42898,29.764583587646484,1
42899,29.765277862548828,1
42900,35.4555549621582,1
42901,29.768054962158203,1
42902,29.741666793823242,1
42903,29.7409725189209,1
42904,29.740278244018555,1
42905,29.7277774810791,1
42906,29.707639694213867,1
42907,35.53333282470703,1
42908,29.70833396911621,1
42909,29.710416793823242,1
42910,29.71180534362793,1
42911,29.712499618530273,1
42912,31.177778244018555,1
42913,29.72916603088379,1
42914,29.73958396911621,1
42915,29.729860305786133,1
42916,29.73055648803711,1
42917,29.73263931274414,1
42918,29.734722137451172,1
42919,29.73611068725586,1
42920,29.736804962158203,1
42921,24.266666412353516,1
42922,35.477779388427734,1
42923,29.76944351196289,1
42924,29.770139694213867,1
42925,29.811805725097656,1
42926,29.801389694213867,1
42927,29.80208396911621,1
42928,29.804166793823242,1
42929,29.804861068725586,1
42930,29.80763816833496,1
42931,29.808332443237305,1
42932,29.809722900390625,1
42933,29.813888549804688,1
42934,29.79513931274414,1
42935,29.81458282470703,1
42936,29.81597137451172,1
42937,29.81736183166504,1
42938,35.400001525878906,1
42939,29.820833206176758,1
42940,29.8215274810791,1
42941,29.823610305786133,1
42942,29.797916412353516,1
42943,29.794445037841797,1
42944,29.7722225189209,1
42945,29.78472137451172,1
42946,18.422222137451172,1
42947,29.772916793823242,1
42948,29.773611068725586,1
42949,29.77430534362793,1
42950,29.77916717529297,1
42951,29.780555725097656,1
42952,29.78333282470703,1
42953,29.785417556762695,1
42954,29.793750762939453,1
42955,29.78611183166504,1
42956,29.787500381469727,1
42957,29.78819465637207,1
42958,29.7902774810791,1
42959,35.488887786865234,1
42960,29.79166603088379,1
42961,29.792360305786133,1
42962,25.11111068725586,1
42963,29.387500762939453,1
42964,29.38680648803711,1
42965,28.93402862548828,1
42966,28.985416412353516,1
42967,28.98611068725586,1
42968,28.986804962158203,1
42969,28.98958396911621,1
42970,28.991666793823242,1
42971,28.992361068725586,1
42972,28.99305534362793,1
42973,28.99652862548828,1
42974,29.000694274902344,1
42975,29.004167556762695,1
42976,29.00486183166504,1
42977,29.00694465637207,1
42978,32.522220611572266,1
42979,29.008333206176758,1
42980,29.0090274810791,1
42981,29.012500762939453,1
42982,29.018054962158203,1
42983,28.981945037841797,1
42984,28.981250762939453,1
42985,28.978471755981445,1
42986,32.588890075683594,1
42987,28.940277099609375,1
42988,28.941667556762695,1
42989,28.943750381469727,1
42990,24.44444465637207,1
42991,28.9465274810791,1
42992,28.947221755981445,1
42993,28.94791603088379,1
42994,28.950000762939453,1
42995,28.976388931274414,1
42996,28.952777862548828,1
42997,28.954166412353516,1
42998,28.957639694213867,1
42999,28.969444274902344,1
43000,28.97083282470703,1
43001,28.971527099609375,1
43002,28.975000381469727,1
43003,29.018749237060547,1
43004,29.020139694213867,1
43005,29.022916793823242,1
43006,29.065277099609375,1
43007,29.051389694213867,1
43008,29.05208396911621,1
43009,29.052778244018555,1
43010,29.0534725189209,1
43011,29.056943893432617,1
43012,29.06041717529297,1
43013,29.06458282470703,1
43014,29.068750381469727,1
43015,29.049304962158203,1
43016,29.070833206176758,1
43017,29.07430648803711,1
43018,32.4555549621582,1
43019,29.075000762939453,1
43020,29.07638931274414,1
43021,29.077083587646484,1
43022,29.081249237060547,1
43023,29.05069351196289,1
43024,32.477779388427734,1
43025,29.025693893432617,1
43026,29.032638549804688,1
43027,29.027082443237305,1
43028,29.02777862548828,1
43029,29.02916717529297,1
43030,32.5,1
43031,29.029861450195312,1
43032,29.030555725097656,1
43033,29.03125,1
43034,29.034027099609375,1
43035,29.046527862548828,1
43036,29.03472137451172,1
43037,29.03611183166504,1
43038,29.0402774810791,1
43039,29.040971755981445,1
43040,29.042360305786133,1
43041,32.488887786865234,1
43042,29.04305648803711,1
43043,28.93541717529297,1
43044,28.93263816833496,1
43045,29.08333396911621,1
43046,28.931943893432617,1
43047,28.81944465637207,1
43048,28.820138931274414,1
43049,28.820833206176758,1
43050,28.82638931274414,1
43051,28.827083587646484,1
43052,28.829166412353516,1
43053,28.835416793823242,1
43054,28.836111068725586,1
43055,28.83888816833496,1
43056,32.71111297607422,1
43057,28.84027862548828,1
43058,28.840972900390625,1
43059,28.84166717529297,1
43060,28.84583282470703,1
43061,28.84861183166504,1
43062,28.849306106567383,1
43063,26.933332443237305,1
43064,28.818750381469727,1
43065,28.818056106567383,1
43066,28.81597137451172,1
43067,28.802778244018555,1
43068,28.79166603088379,1
43069,28.794445037841797,1
43070,28.797222137451172,1
43071,32.75555419921875,1
43072,31.322221755981445,1
43073,28.799304962158203,1
43074,28.80208396911621,1
43075,28.8034725189209,1
43076,28.81458282470703,1
43077,28.804861068725586,1
43078,28.806943893432617,1
43079,28.80763816833496,1
43080,26.899999618530273,1
43081,28.80902862548828,1
43082,28.809722900390625,1
43083,28.813888549804688,1
43084,28.856945037841797,1
43085,28.85763931274414,1
43086,28.858333587646484,1
43087,28.915971755981445,1
43088,28.900693893432617,1
43089,28.902082443237305,1
43090,28.905555725097656,1
43091,28.909027099609375,1
43092,28.90972137451172,1
43093,28.912500381469727,1
43094,24.433332443237305,1
43095,28.919445037841797,1
43096,28.89444351196289,1
43097,28.92013931274414,1
43098,28.920833587646484,1
43099,28.921527862548828,1
43100,28.92569351196289,1
43101,28.926389694213867,1
43102,28.927778244018555,1
43103,28.93055534362793,1
43104,28.895139694213867,1
43105,28.893749237060547,1
43106,32.67777633666992,1
43107,28.874305725097656,1
43108,28.859722137451172,1
43109,28.862499237060547,1
43110,28.863889694213867,1
43111,28.865278244018555,1
43112,28.869443893432617,1
43113,28.870832443237305,1
43114,28.87291717529297,1
43115,28.876388549804688,1
43116,28.893054962158203,1
43117,28.87708282470703,1
43118,28.883333206176758,1
43119,28.886110305786133,1
43120,28.890277862548828,1
43121,28.891666412353516,1
43122,28.89236068725586,1
43123,31.311111450195312,1
43124,29.08194351196289,1
43125,29.084028244018555,1
43126,29.386110305786133,1
43127,29.2277774810791,1
43128,35.85555648803711,1
43129,29.2722225189209,1
43130,29.272916793823242,1
43131,29.273611068725586,1
43132,29.27430534362793,1
43133,29.27638816833496,1
43134,29.278472900390625,1
43135,29.286806106567383,1
43136,29.294445037841797,1
43137,29.29513931274414,1
43138,29.297222137451172,1
43139,29.297916412353516,1
43140,29.29861068725586,1
43141,29.30069351196289,1
43142,29.301389694213867,1
43143,29.304861068725586,1
43144,29.30555534362793,1
43145,29.270139694213867,1
43146,29.26944351196289,1
43147,29.268054962158203,1
43148,29.25347137451172,1
43149,29.235416412353516,1
43150,29.238889694213867,1
43151,29.23958396911621,1
43152,29.240278244018555,1
43153,29.24652862548828,1
43154,29.248611450195312,1
43155,29.25208282470703,1
43156,29.254167556762695,1
43157,29.26736068725586,1
43158,29.25486183166504,1
43159,29.258333206176758,1
43160,29.26041603088379,1
43161,29.261110305786133,1
43162,29.262500762939453,1
43163,29.26388931274414,1
43164,29.265277862548828,1
43165,32.25555419921875,1
43166,29.306249618530273,1
43167,29.306943893432617,1
43168,29.365278244018555,1
43169,29.35416603088379,1
43170,29.354860305786133,1
43171,35.79999923706055,1
43172,29.356945037841797,1
43173,29.359027862548828,1
43174,29.359722137451172,1
43175,29.36111068725586,1
43176,29.3659725189209,1
43177,29.34861183166504,1
43178,29.367361068725586,1
43179,29.37013816833496,1
43180,29.372222900390625,1
43181,29.375,1
43182,29.375694274902344,1
43183,29.37847137451172,1
43184,29.381250381469727,1
43185,29.351388931274414,1
43186,29.34722137451172,1
43187,29.31041717529297,1
43188,29.328472137451172,1
43189,29.3125,1
43190,29.313888549804688,1
43191,29.31458282470703,1
43192,35.759029388427734,1
43193,29.323610305786133,1
43194,29.325000762939453,1
43195,29.325695037841797,1
43196,29.32986068725586,1
43197,29.34583282470703,1
43198,29.331249237060547,1
43199,29.3347225189209,1
43200,25.100000381469727,1
43201,29.335416793823242,1
43202,29.336111068725586,1
43203,29.33888816833496,1
43204,29.343055725097656,1
43205,29.231945037841797,1
43206,29.224306106567383,1
43207,29.085416793823242,1
43208,29.22361183166504,1
43209,32.411109924316406,1
43210,18.233333587646484,1
43211,29.120832443237305,1
43212,29.12152862548828,1
43213,29.123611450195312,1
43214,29.125,1
43215,29.129167556762695,1
43216,29.130556106567383,1
43217,29.132638931274414,1
43218,29.1340274810791,1
43219,29.136110305786133,1
43220,35.988887786865234,1
43221,29.13680648803711,1
43222,29.13888931274414,1
43223,29.140277862548828,1
43224,29.143054962158203,1
43225,31.255556106567383,1
43226,29.11458396911621,1
43227,29.112499237060547,1
43228,29.109027862548828,1
43229,29.095138549804688,1
43230,29.087499618530273,1
43231,29.088193893432617,1
43232,29.090972900390625,1
43233,29.092361450195312,1
43234,29.09375,1
43235,29.094444274902344,1
43236,32.43333435058594,1
43237,18.244443893432617,1
43238,29.108333587646484,1
43239,29.096527099609375,1
43240,29.097917556762695,1
43241,29.09861183166504,1
43242,29.099306106567383,1
43243,29.10069465637207,1
43244,29.1027774810791,1
43245,29.10555648803711,1
43246,29.150693893432617,1
43247,29.15277862548828,1
43248,29.15416717529297,1
43249,29.206249237060547,1
43250,29.1965274810791,1
43251,29.197221755981445,1
43252,29.19930648803711,1
43253,29.202083587646484,1
43254,29.202777862548828,1
43255,29.20486068725586,1
43256,29.205554962158203,1
43257,35.93333435058594,1
43258,29.193056106567383,1
43259,29.207639694213867,1
43260,29.209028244018555,1
43261,29.21180534362793,1
43262,29.212499618530273,1
43263,29.21388816833496,1
43264,29.21527862548828,1
43265,29.21875,1
43266,29.193750381469727,1
43267,29.19097137451172,1
43268,22.766666412353516,1
43269,29.17013931274414,1
43270,29.159027099609375,1
43271,29.162500381469727,1
43272,29.16319465637207,1
43273,29.163888931274414,1
43274,29.1652774810791,1
43275,29.16805648803711,1
43276,29.169445037841797,1
43277,29.179861068725586,1
43278,35.911109924316406,1
43279,29.18055534362793,1
43280,29.181249618530273,1
43281,29.184722900390625,1
43282,29.186111450195312,1
43283,29.186805725097656,1
43284,32.344444274902344,1
43285,29.188194274902344,1
43286,27.456249237060547,1
43287,27.452777862548828,1
43288,27.452083587646484,1
43289,25.70833396911621,1
43290,25.661806106567383,1
43291,25.663888931274414,1
43292,25.667360305786133,1
43293,25.66805648803711,1
43294,25.67013931274414,1
43295,25.679166793823242,1
43296,25.68055534362793,1
43297,25.68263816833496,1
43298,24.955554962158203,1
43299,25.68541717529297,1
43300,25.6875,1
43301,25.69097137451172,1
43302,25.695833206176758,1
43303,25.6965274810791,1
43304,25.69930648803711,1
43305,25.70138931274414,1
43306,25.704166412353516,1
43307,25.66111183166504,1
43308,25.657638549804688,1
43309,25.65416717529297,1
43310,25.636110305786133,1
43311,25.62291717529297,1
43312,25.625,1
43313,25.627777099609375,1
43314,27.766666412353516,1
43315,25.62986183166504,1
43316,25.630556106567383,1
43317,25.632638931274414,1
43318,25.637500762939453,1
43319,25.65277862548828,1
43320,25.640277862548828,1
43321,25.643054962158203,1
43322,25.64583396911621,1
43323,38.43333435058594,1
43324,25.6472225189209,1
43325,25.647916793823242,1
43326,25.65138816833496,1
43327,31.755556106567383,1
43328,25.7097225189209,1
43329,27.450000762939453,1
43330,25.718055725097656,1
43331,25.757638931274414,1
43332,25.76180648803711,1
43333,25.762500762939453,1
43334,25.765277862548828,1
43335,25.770139694213867,1
43336,25.7722225189209,1
43337,25.778472900390625,1
43338,25.78333282470703,1
43339,25.784027099609375,1
43340,25.789583206176758,1
43341,25.79166603088379,1
43342,25.792360305786133,1
43343,25.796527862548828,1
43344,25.797222137451172,1
43345,25.79861068725586,1
43346,25.80069351196289,1
43347,25.80208396911621,1
43348,25.756250381469727,1
43349,25.75486183166504,1
43350,25.754167556762695,1
43351,25.734027862548828,1
43352,25.71875,1
43353,25.721527099609375,1
43354,25.724306106567383,1
43355,25.727083206176758,1
43356,25.7277774810791,1
43357,25.728471755981445,1
43358,25.729860305786133,1
43359,25.734722137451172,1
43360,25.75208282470703,1
43361,38.44444274902344,1
43362,25.740278244018555,1
43363,25.74305534362793,1
43364,25.745832443237305,1
43365,38.488887786865234,1
43366,25.74791717529297,1
43367,25.75,1
43368,25.620832443237305,1
43369,25.61805534362793,1
43370,25.617361068725586,1
43371,25.616666793823242,1
43372,25.537500381469727,1
43373,25.53819465637207,1
43374,25.540971755981445,1
43375,25.54166603088379,1
43376,25.54305648803711,1
43377,25.547222137451172,1
43378,25.547916412353516,1
43379,25.54861068725586,1
43380,25.549304962158203,1
43381,25.549999237060547,1
43382,25.55208396911621,1
43383,25.552778244018555,1
43384,25.5534725189209,1
43385,25.554861068725586,1
43386,25.556249618530273,1
43387,20.866666793823242,1
43388,25.556943893432617,1
43389,25.536806106567383,1
43390,25.53611183166504,1
43391,38.622222900390625,1
43392,25.515972137451172,1
43393,25.504167556762695,1
43394,25.50486183166504,1
43395,38.56666564941406,1
43396,25.5090274810791,1
43397,25.51180648803711,1
43398,25.51388931274414,1
43399,25.514583587646484,1
43400,25.516666412353516,1
43401,25.530555725097656,1
43402,25.518054962158203,1
43403,25.518749237060547,1
43404,25.520139694213867,1
43405,25.52430534362793,1
43406,25.525693893432617,1
43407,25.52638816833496,1
43408,25.528472900390625,1
43409,25.561805725097656,1
43410,25.5625,1
43411,25.563888549804688,1
43412,27.755556106567383,1
43413,25.588193893432617,1
43414,25.59027862548828,1
43415,25.59166717529297,1
43416,25.593055725097656,1
43417,25.595138549804688,1
43418,25.59583282470703,1
43419,25.596527099609375,1
43420,25.597917556762695,1
43421,25.586111068725586,1
43422,25.601388931274414,1
43423,25.6027774810791,1
43424,25.603471755981445,1
43425,25.60763931274414,1
43426,25.612499237060547,1
43427,25.61458396911621,1
43428,25.615278244018555,1
43429,25.587499618530273,1
43430,25.584028244018555,1
43431,25.56597137451172,1
43432,25.57638931274414,1
43433,25.56944465637207,1
43434,25.570138931274414,1
43435,25.570833206176758,1
43436,25.5715274810791,1
43437,25.572221755981445,1
43438,25.575000762939453,1
43439,25.575695037841797,1
43440,25.577083587646484,1
43441,25.58333396911621,1
43442,25.578472137451172,1
43443,25.579166412353516,1
43444,25.57986068725586,1
43445,25.580554962158203,1
43446,25.581249237060547,1
43447,25.58194351196289,1
43448,25.582639694213867,1
43449,25.802778244018555,1
43450,25.8034725189209,1
43451,25.804166793823242,1
43452,25.9909725189209,1
43453,26.03472137451172,1
43454,26.037500381469727,1
43455,26.038888931274414,1
43456,26.039583206176758,1
43457,26.0402774810791,1
43458,26.042360305786133,1
43459,26.04305648803711,1
43460,26.043750762939453,1
43461,26.046527862548828,1
43462,26.049999237060547,1
43463,38.16666793823242,1
43464,26.051389694213867,1
43465,26.056943893432617,1
43466,26.061111450195312,1
43467,26.063888549804688,1
43468,26.06736183166504,1
43469,26.068750381469727,1
43470,26.032638549804688,1
43471,26.03125,1
43472,26.028472900390625,1
43473,26.005556106567383,1
43474,25.993749618530273,1
43475,25.99513816833496,1
43476,25.999305725097656,1
43477,26.00208282470703,1
43478,38.14444351196289,1
43479,26.002777099609375,1
43480,26.00486183166504,1
43481,26.008333206176758,1
43482,26.02777862548828,1
43483,26.01180648803711,1
43484,26.012500762939453,1
43485,38.13333511352539,1
43486,26.015972137451172,1
43487,26.016666412353516,1
43488,26.018054962158203,1
43489,26.021528244018555,1
43490,26.06944465637207,1
43491,26.070138931274414,1
43492,26.073610305786133,1
43493,26.12847137451172,1
43494,26.118749618530273,1
43495,26.119443893432617,1
43496,26.12013816833496,1
43497,26.120832443237305,1
43498,26.123611450195312,1
43499,26.12708282470703,1
43500,24.788888931274414,1
43501,26.129167556762695,1
43502,26.116666793823242,1
43503,26.132638931274414,1
43504,26.13541603088379,1
43505,31.700000762939453,1
43506,26.140972137451172,1
43507,38.53333282470703,1
43508,26.14236068725586,1
43509,26.143054962158203,1
43510,26.11805534362793,1
43511,26.1159725189209,1
43512,26.075000762939453,1
43513,26.103471755981445,1
43514,26.07638931274414,1
43515,26.077083587646484,1
43516,26.078472137451172,1
43517,26.084028244018555,1
43518,26.086111068725586,1
43519,26.097917556762695,1
43520,26.1027774810791,1
43521,26.10416603088379,1
43522,26.115278244018555,1
43523,38.18888854980469,1
43524,38.24444580078125,1
43525,26.106945037841797,1
43526,26.10763931274414,1
43527,26.109722137451172,1
43528,26.110416412353516,1
43529,26.11458396911621,1
43530,25.991666793823242,1
43531,25.983333587646484,1
43532,25.804861068725586,1
43533,25.97569465637207,1
43534,25.842361450195312,1
43535,25.84861183166504,1
43536,25.852083206176758,1
43537,25.85416603088379,1
43538,25.856945037841797,1
43539,25.85763931274414,1
43540,25.859722137451172,1
43541,25.861804962158203,1
43542,25.87013816833496,1
43543,25.87152862548828,1
43544,25.872222900390625,1
43545,25.874305725097656,1
43546,25.876388549804688,1
43547,25.87708282470703,1
43548,38.28888702392578,1
43549,25.880556106567383,1
43550,25.88194465637207,1
43551,25.840972900390625,1
43552,25.83680534362793,1
43553,25.836111068725586,1
43554,25.81736183166504,1
43555,25.806249618530273,1
43556,25.806943893432617,1
43557,38.27777862548828,1
43558,25.811805725097656,1
43559,38.266666412353516,1
43560,25.81458282470703,1
43561,25.816667556762695,1
43562,27.988889694213867,1
43563,25.834028244018555,1
43564,25.820138931274414,1
43565,25.8215274810791,1
43566,25.82291603088379,1
43567,25.825695037841797,1
43568,25.828472137451172,1
43569,25.829166412353516,1
43570,25.82986068725586,1
43571,25.8840274810791,1
43572,25.884721755981445,1
43573,25.891666412353516,1
43574,25.957639694213867,1
43575,25.931249618530273,1
43576,25.938888549804688,1
43577,25.943056106567383,1
43578,27.899999618530273,1
43579,25.945833206176758,1
43580,25.950000762939453,1
43581,25.95694351196289,1
43582,25.961111068725586,1
43583,25.929166793823242,1
43584,25.964582443237305,1
43585,25.967361450195312,1
43586,25.96875,1
43587,25.97083282470703,1
43588,25.971527099609375,1
43589,27.91111183166504,1
43590,25.97222137451172,1
43591,25.93055534362793,1
43592,25.9284725189209,1
43593,25.89583396911621,1
43594,25.90416717529297,1
43595,25.896528244018555,1
43596,25.897916793823242,1
43597,25.89930534362793,1
43598,25.900693893432617,1
43599,25.90138816833496,1
43600,38.32222366333008,1
43601,25.903472900390625,1
43602,25.90625,1
43603,25.926389694213867,1
43604,25.906944274902344,1
43605,25.911806106567383,1
43606,25.912500381469727,1
43607,25.914583206176758,1
43608,25.91666603088379,1
43609,25.920833587646484,1
43610,25.921527862548828,1
43611,25.50208282470703,1
43612,38.588890075683594,1
43613,25.495832443237305,1
43614,25.014583587646484,1
43615,25.05069351196289,1
43616,25.051389694213867,1
43617,25.05208396911621,1
43618,25.054861068725586,1
43619,25.056943893432617,1
43620,25.058332443237305,1
43621,25.06041717529297,1
43622,25.063194274902344,1
43623,25.06597137451172,1
43624,25.06736183166504,1
43625,25.070833206176758,1
43626,25.072221755981445,1
43627,25.078472137451172,1
43628,25.08680534362793,1
43629,25.089582443237305,1
43630,25.09027862548828,1
43631,38.85555648803711,1
43632,25.049999237060547,1
43633,25.049304962158203,1
43634,27.55555534362793,1
43635,25.03611183166504,1
43636,25.021528244018555,1
43637,38.83333206176758,1
43638,25.022916793823242,1
43639,25.023611068725586,1
43640,25.024999618530273,1
43641,25.03125,1
43642,25.034027099609375,1
43643,25.038888931274414,1
43644,25.047916412353516,1
43645,25.039583206176758,1
43646,25.040971755981445,1
43647,25.042360305786133,1
43648,25.04305648803711,1
43649,25.04513931274414,1
43650,25.045833587646484,1
43651,25.046527862548828,1
43652,25.092361450195312,1
43653,25.09722137451172,1
43654,27.733333587646484,1
43655,25.157638549804688,1
43656,27.744443893432617,1
43657,25.150693893432617,1
43658,25.15138816833496,1
43659,25.152082443237305,1
43660,25.153472900390625,1
43661,25.154861450195312,1
43662,25.15625,1
43663,25.15833282470703,1
43664,25.14583396911621,1
43665,25.159027099609375,1
43666,25.164583206176758,1
43667,25.1652774810791,1
43668,25.165971755981445,1
43669,25.167360305786133,1
43670,25.17013931274414,1
43671,25.170833587646484,1
43672,25.14930534362793,1
43673,25.143054962158203,1
43674,25.102083206176758,1
43675,25.116666793823242,1
43676,25.10416603088379,1
43677,25.104860305786133,1
43678,25.106945037841797,1
43679,25.10763931274414,1
43680,25.109722137451172,1
43681,25.11319351196289,1
43682,25.113889694213867,1
43683,25.117361068725586,1
43684,25.139583587646484,1
43685,25.11805534362793,1
43686,25.119443893432617,1
43687,25.12291717529297,1
43688,25.125,1
43689,25.129167556762695,1
43690,25.13541603088379,1
43691,25.13680648803711,1
43692,25.020139694213867,1
43693,25.01388931274414,1
43694,25.174999237060547,1
43695,25.013195037841797,1
43696,20.622222900390625,1
43697,24.884721755981445,1
43698,24.887500762939453,1
43699,24.889583587646484,1
43700,24.890972137451172,1
43701,24.89583396911621,1
43702,24.897916793823242,1
43703,24.898611068725586,1
43704,24.89930534362793,1
43705,24.903472900390625,1
43706,24.906944274902344,1
43707,24.910417556762695,1
43708,24.911806106567383,1
43709,24.913888931274414,1
43710,24.918750762939453,1
43711,24.920833587646484,1
43712,24.922916412353516,1
43713,24.880556106567383,1
43714,24.879167556762695,1
43715,24.87847137451172,1
43716,38.94444274902344,1
